;OptOmrNr;Optagelsesområder;Antal Optagne;;Antal ansøgere;;Adgangskvotient;
7140;81615;AP Graduate in Multimedia Design, Aalborg SV, Study start: Summer start;38;4;229;71;8,3;6,4
7150;84460;Produktionsteknolog, Aalborg SV, Studiestart: sommer- og vinterstart;33;0;57;34;Alle optaget, ledige pladser;
7160;86210;Serviceøkonom, Aalborg, Studiestart: sommerstart;111;0;207;100;Alle optaget, ledige pladser;
7170;86212;Serviceøkonom, Aalborg, E-læring, Studiestart: sommerstart;60;0;96;60;3,0;Alle optaget
7180;86215;AP Graduate in Service, Hospitality and Tourism Management, Aalborg, Study start: Summer start;95;3;255;111;6,3;Alle optaget
7190;86217;AP Graduate in Service, Hospitality and Tourism Management, Aalborg, E-læring, Study start: Summer start;21;0;64;29;Alle optaget;
7200;;Professionshøjskolen University College Nordjylland i alt;3.113;286;9.788;4.155;;
7210;;Danmarks Medie- og Journalisthøjskole;;;;;;
7220;47510;Professionsbachelor, visuel kommunikation, København NV, Studiestart: sommerstart;95;8;657;359;100 % kvote 2;100 % kvote 2
7230;50310;Professionsbachelor, journalist, Aarhus N, Studiestart: sommer- og vinterstart;224;29;1.166;675;100 % kvote 2;100 % kvote 2
7240;50315;Professionsbachelor, fotojournalist, Aarhus N, Studiestart: sommerstart;12;2;121;59;100 % kvote 2;
7250;50745;Professionsbachelor, kommunikation, København NV, Studiestart: vinterstart;52;14;293;151;11,0;10,5
7260;50750;Professionsbachelor, kommunikation, Aarhus N, Studiestart: sommerstart;53;14;294;146;11,2;10,7
7270;52010;Professionsbachelor, medieproduktion og ledelse, København NV, Studiestart: sommerstart;50;1;336;134;100 % kvote 2;100 % kvote 2
7280;52030;Professionsbachelor, tv- og medietilrettelæggelse, København NV, Studiestart: sommerstart;38;4;375;228;100 % kvote 2;100 % kvote 2
7290;;Danmarks Medie- og Journalisthøjskole i alt;524;72;3.242;1.752;;
7300;;Den Frie Lærerskole;;;;;;
7310;46510;Lærer til de frie skoler, Vester Skerninge, Studiestart: sommerstart;69;0;134;109;100 % kvote 2;
7320;;Den Frie Lærerskole i alt;69;0;134;109;;
7330;;Maskinmesterskolen København;;;;;;
7340;51010;Professionsbachelor, maskinmester, Kongens Lyngby, Studiestart: sommerstart;115;1;236;162;Uden for kvotesystem;
7350;51020;Professionsbachelor, maskinmester, Rønne, Studiestart: sommerstart;0;0;5;1;Ikke oprettet;
7360;;Maskinmesterskolen København i alt;115;1;241;163;;
7370;;Svendborg International Maritime Academy, SIMAC;;;;;;
7380;51110;Professionsbachelor, maskinmester, Svendborg, Studiestart: sommerstart;87;0;130;85;Uden for kvotesystem;
7390;51115;Professionsbachelor, maskinmester, Svendborg, Studiestart: vinterstart;9;0;20;9;Uden for kvotesystem;
7400;79710;Professionsbachelor, skibsofficer, Svendborg, Studiestart: sommerstart;13;0;32;13;Uden for kvotesystem;
7410;79810;Professionsbachelor, skibsfører, Svendborg, Studiestart: sommerstart;63;0;77;65;Uden for kvotesystem;
7420;;Svendborg International Maritime Academy, SIMAC i alt;172;0;259;172;;
7430;;Fredericia Maskinmesterskole;;;;;;
7440;51200;Professionsbachelor, maskinmester, Esbjerg, Studiestart: sommer- og vinterstart;40;0;66;40;Uden for kvotesystem;
7450;51210;Professionsbachelor, maskinmester, Fredericia, Studiestart: sommer- og vinterstart;64;0;114;70;Uden for kvotesystem;
7460;;Fredericia Maskinmesterskole i alt;104;0;180;110;;
7470;;Aarhus Maskinmesterskole;;;;;;
7480;51260;Professionsbachelor, maskinmester, Aarhus C, Studiestart: sommerstart;146;2;232;159;Uden for kvotesystem;
7490;51265;Professionsbachelor, maskinmester, Aarhus C, Studiestart: vinterstart;64;0;110;65;Uden for kvotesystem;
7500;51267;Professionsbachelor, maskinmester, Aarhus C, E-læring, Studiestart: vinterstart;18;0;25;20;Uden for kvotesystem;
7510;;Aarhus Maskinmesterskole i alt;228;2;367;244;;
7520;;MARTEC;;;;;;
7530;51360;Professionsbachelor, maskinmester, Frederikshavn, Studiestart: sommerstart;88;0;109;87;Uden for kvotesystem;
7540;;MARTEC i alt;88;0;109;87;;
7550;;Erhvervsakademiet Copenhagen Business Academy;;;;;;
7560;45810;Professionsbachelor, finans, København K, Studiestart: sommerstart;244;25;784;313;6,8;5,8
7570;71110;Datamatiker, Kongens Lyngby, Studiestart: sommerstart;100;14;357;122;6,0;4,2
7580;74010;Finansøkonom, København K, Studiestart: sommerstart;420;31;1.250;476;5,3;4,5
7590;74410;Financial controller, Kongens Lyngby, Studiestart: sommerstart;109;0;271;95;Alle optaget, ledige pladser;
7600;74605;Handelsøkonom, København N, Studiestart: sommerstart;80;16;479;185;7,5;5,2
7610;77500;Miljøteknolog, Hillerød, Studiestart: sommerstart;28;0;73;32;Alle optaget, ledige pladser;
7620;77505;Miljøteknolog, Hillerød, Studiestart: vinterstart;7;0;27;9;Alle optaget, ledige pladser;
7630;78060;Laborant, Hillerød, Studiestart: sommerstart;34;1;110;38;4,5;Alle optaget
7640;78065;Laborant, Hillerød, Studiestart: vinterstart;8;0;66;10;Alle optaget, ledige pladser;
7650;79010;Markedsføringsøkonom, København K, Studiestart: sommerstart;400;34;1.053;365;5,8;3,0
7660;79015;AP Graduate in Marketing Management, København K, Study start: Summer start;84;14;398;122;7,3;Alle optaget
7670;79060;Markedsføringsøkonom, Kongens Lyngby, Studiestart: sommerstart;45;2;368;58;5,8;Alle optaget
7680;79065;AP Graduate in Marketing Management, Kongens Lyngby, Study start: Summer start;45;6;224;47;6,6;Alle optaget
7690;81060;Multimediedesigner, Kongens Lyngby, Studiestart: sommerstart;68;14;253;50;7,1;5,1
7700;86010;Serviceøkonom, København N, Studiestart: sommerstart;188;0;450;164;Alle optaget, ledige pladser;
7710;86015;AP Graduate in Service, Hospitality and Tourism Management, København N, Study start: Summer start;90;1;277;96;4,9;Alle optaget
7720;86060;Serviceøkonom, Kongens Lyngby, Studiestart: sommerstart;36;0;197;33;Alle optaget, ledige pladser;
7730;86065;AP Graduate in Service, Hospitality and Tourism Management, Kongens Lyngby, Study start: Summer start;26;0;159;28;Alle optaget;
7740;86066;Serviceøkonom, Hillerød, Studiestart: sommerstart;13;0;54;11;Alle optaget, ledige pladser;
7750;86070;Serviceøkonom, Rønne, Studiestart: sommerstart;6;0;14;9;Alle optaget, ledige pladser;
7760;87010;Logistikøkonom, København K, Studiestart: sommerstart;80;11;258;102;5,1;Alle optaget
7770;;Erhvervsakademiet Copenhagen Business Academy i alt;2.111;169;7.122;2.365;;
7780;;Københavns Erhvervsakademi (KEA);;;;;;
7790;41010;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, København N, Studiestart: sommerstart;160;18;653;348;7,8;7,0
7800;41015;Bachelor of Architectural Technology and Construction Management, København N, Study start: Summer start;100;10;274;99;6,3;Alle optaget
7810;52710;Professionsbachelor, optometri, København N, Studiestart: sommerstart;78;0;194;84;Alle optaget, ledige pladser;
7820;58500;Professionsbachelor, økonomi og It, København NV, Studiestart: sommerstart;80;8;327;78;6,7;6,3
7830;58505;Bachelor of Economics and Information Technology, København NV, Study start: Summer start;85;7;384;99;6,0;5,1
7840;59010;Professionsbachelor, smykker, teknologi og business, København N, Studiestart: sommerstart;42;6;264;162;100 % kvote 2;
7850;70310;Automationsteknolog, København N, Studiestart: sommerstart;40;1;90;51;5,5;Alle optaget
7860;71060;Datamatiker, København NV, Studiestart: sommerstart;155;10;494;167;5,9;5,5
7870;71065;AP Graduate in Computer Science, København NV, Study start: Summer start;52;5;356;155;7,9;6,7
7880;72010;Byggekoordinator, København N, Studiestart: sommerstart;40;4;142;52;4,5;3,9
7890;73010;Designteknolog, København N, Studiestart: sommerstart;175;14;785;430;100 % kvote 2;
7900;73015;AP Graduate in Design, Technology and Business, København N, Study start: Summer start;40;5;397;166;100 % kvote 2;
7910;73310;Energiteknolog, København N, Studiestart: sommerstart;34;0;80;25;Alle optaget, ledige pladser;
7920;73610;E-designer, København N, Studiestart: sommerstart;85;10;353;141;100 % kvote 2;
7930;75010;Installatør, stærkstrøm, København N, Studiestart: sommerstart;30;0;38;31;100 % kvote 2, ledige pladser;
7940;75015;Installatør, VVS, København N, Studiestart: sommerstart;23;0;29;27;100 % kvote 2, ledige pladser;
7950;76010;It-teknolog, København N, Studiestart: sommerstart;52;5;267;112;6,6;5,2
7960;81010;Multimediedesigner, København NV, Studiestart: sommerstart;80;9;581;203;8,7;8,3
7970;81015;AP Graduate in Multimedia Design, København NV, Study start: Summer start;55;5;396;145;8,6;7,8
7980;84010;Produktionsteknolog, København N, Studiestart: sommerstart;100;0;175;78;Alle optaget, ledige pladser;
7990;84015;AP Graduate in Production Technology, København N, Study start: Summer start;26;0;95;21;Alle optaget, ledige pladser;
8000;88010;Kort- og landmålingstekniker, København N, Studiestart: sommerstart;50;0;99;52;3,7;Alle optaget
8010;;Københavns Erhvervsakademi (KEA) i alt;1.582;117;6.473;2.726;;
8020;;Zealand Sjællands Erhvervsakademi;;;;;;
8030;41060;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, Studiestart: sommerstart;76;8;230;95;5,2;3,9
8040;41062;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, Studiestart: vinterstart;37;0;105;26;Alle optaget, ledige pladser;
8050;41067;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, E-læring, Studiestart: sommerstart;37;0;83;39;Alle optaget, ledige pladser;
8060;41069;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, E-læring, Studiestart: vinterstart;10;0;33;12;Alle optaget, ledige pladser;
8070;47710;Professionsbachelor, have- og parkingeniør, Roskilde, Studiestart: sommerstart;28;0;61;25;Alle optaget, ledige pladser;
8080;70020;Administrationsøkonom, Køge, Studiestart: sommerstart;30;0;127;22;Alle optaget, ledige pladser;
8090;70410;Autoteknolog, Næstved, Studiestart: sommerstart;18;0;36;15;Alle optaget, ledige pladser;
8100;71210;Datamatiker, Roskilde, Studiestart: sommerstart;59;9;271;93;6,3;4,5
8110;71212;Datamatiker, Roskilde, Studiestart: vinterstart;32;3;140;23;3,9;Alle optaget
8120;71215;AP Graduate in Computer Science, Roskilde, Study start: Summer start;28;4;260;71;10,9;10,7
8130;71310;Datamatiker, Næstved, Studiestart: sommerstart;21;5;85;33;6,4;Alle optaget
8140;74030;Finansøkonom, Næstved, Studiestart: sommerstart;130;12;467;208;5,7;4,2
8150;74610;Handelsøkonom, Næstved, Studiestart: sommerstart;67;0;139;42;Alle optaget, ledige pladser;
8160;74615;AP Graduate in Commerce Management, Næstved, Study start: Summer start;25;0;95;28;Alle optaget, ledige pladser;
8170;75115;Installatør, VVS, Slagelse, Studiestart: sommerstart;9;0;10;9;100 % kvote 2, ledige pladser;
8180;75160;Installatør, stærkstrøm, Næstved, Studiestart: sommerstart;5;0;10;8;100 % kvote 2, ledige pladser;
8190;77010;Jordbrugsteknolog, Slagelse, Studiestart: sommerstart;34;0;57;39;Alle optaget, ledige pladser;
8200;78110;Laborant, Roskilde, Studiestart: sommerstart;28;0;114;32;2,4;Alle optaget
8210;78112;Laborant, Roskilde, Studiestart: vinterstart;15;0;95;20;Alle optaget, ledige pladser;
8220;78160;Laborant, Slagelse, Studiestart: sommerstart;29;1;77;29;2,9;Alle optaget
8230;78162;Laborant, Slagelse, Studiestart: vinterstart;6;0;51;6;Alle optaget, ledige pladser;
8240;79160;Markedsføringsøkonom, Roskilde, Studiestart: sommerstart;110;0;304;89;2,6;Alle optaget
8250;79161;Markedsføringsøkonom, Roskilde, E-læring, Studiestart: sommerstart;38;0;90;34;Alle optaget, ledige pladser;
8260;79162;Markedsføringsøkonom, Roskilde, Studiestart: vinterstart;19;0;77;17;Alle optaget, ledige pladser;
8270;79163;Markedsføringsøkonom, Roskilde, E-læring, Studiestart: vinterstart;6;0;33;4;Alle optaget, ledige pladser;
8280;79165;AP Graduate in Marketing Management, Roskilde, Study start: Summer start;70;5;262;59;8,4;Alle optaget
8290;79167;AP Graduate in Marketing Management, Roskilde, Study start: Winter start;3;0;37;5;Alle optaget, ledige pladser;
8300;79180;Markedsføringsøkonom, Nykøbing F, Studiestart: sommerstart;12;0;38;7;Alle optaget, ledige pladser;
8310;81160;Multimediedesigner, Slagelse, Studiestart: sommerstart;33;0;114;34;Alle optaget, ledige pladser;
8320;81210;Multimediedesigner, Køge, Studiestart: sommerstart;77;0;169;50;Alle optaget, ledige pladser;
8330;81215;AP Graduate in Multimedia Design, Køge, Study start: Summer start;28;4;195;55;9,3;8,2
8340;81230;Multimediedesigner, Nykøbing F, Studiestart: sommerstart;17;0;44;17;Alle optaget, ledige pladser;
8350;83060;Procesteknolog (ernærings-, fiskeri-, fødevare-, mejeri- og procesteknologi), Roskilde, Studiestart: sommerstart;40;0;82;47;2,9;Alle optaget
8360;83065;Procesteknolog (ernærings-, fiskeri-, fødevare-, mejeri- og procesteknologi), Roskilde, Studiestart: vinterstart;10;0;43;12;Alle optaget, ledige pladser;
8370;84060;Produktionsteknolog, Slagelse, Studiestart: sommerstart;13;0;33;14;Alle optaget, ledige pladser;
8380;86080;Serviceøkonom, Slagelse, Studiestart: sommerstart;16;0;48;19;Alle optaget, ledige pladser;
8390;86084;Serviceøkonom, Slagelse, E-læring, Studiestart: sommerstart;10;0;53;11;Alle optaget, ledige pladser;
8400;86085;AP Graduate in Service, Hospitality and Tourism Management, Køge, Study start: Summer start;57;0;183;48;Alle optaget, ledige pladser;
8410;86087;AP Graduate in Service, Hospitality and Tourism Management, Køge, Study start: Winter start;1;0;29;8;Alle optaget, ledige pladser;
8420;86090;Serviceøkonom, Køge, Studiestart: sommerstart;15;0;65;13;Alle optaget, ledige pladser;
8430;86092;Serviceøkonom, Køge, Studiestart: vinterstart;7;0;27;9;Alle optaget, ledige pladser;
8440;87030;Logistikøkonom, Køge, Studiestart: sommerstart;24;0;82;18;Alle optaget, ledige pladser;
8450;87035;AP Graduate in Logistic Management, Køge, Study start: Summer start;22;0;96;25;Alle optaget, ledige pladser;
8460;;Zealand Sjællands Erhvervsakademi i alt;1.352;51;4.650;1.470;;
8470;;Erhvervsakademi Kolding;;;;;;
8480;45840;Professionsbachelor, finans, Kolding, Studiestart: sommerstart;80;3;174;75;3,2;Alle optaget, ledige pladser
8490;73650;E-designer, Kolding, Studiestart: sommerstart;24;0;51;31;100 % kvote 2, ledige pladser;
8500;74070;Finansøkonom, Kolding, Studiestart: sommerstart;80;6;261;99;4,3;Alle optaget, ledige pladser
8510;74446;Financial controller, Kolding, Studiestart: sommerstart;26;0;78;28;Alle optaget, ledige pladser;
8520;79260;Markedsføringsøkonom, Kolding, Studiestart: sommerstart;46;0;117;44;Alle optaget, ledige pladser;
8530;79265;AP Graduate in Marketing Management, Kolding, Study start: Summer start;90;2;290;119;3,9;Alle optaget
8540;81360;Multimediedesigner, Kolding, Studiestart: sommerstart;41;0;97;43;Alle optaget, ledige pladser;
8550;81365;AP Graduate in Multimedia Design, Kolding, Study start: Summer start;36;2;161;57;5,5;5,1
8560;84130;Produktionsteknolog, Kolding, Studiestart: sommerstart;25;0;35;25;Alle optaget, ledige pladser;
8570;;Erhvervsakademi Kolding i alt;448;13;1.264;521;;
8580;;Erhvervsakademi SydVest;;;;;;
8590;41115;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Esbjerg, Studiestart: sommer- og vinterstart;46;0;88;50;Alle optaget, ledige pladser;
8600;71460;Datamatiker, Sønderborg, Studiestart: sommerstart;20;0;47;25;4,8;Alle optaget
8610;71465;AP Graduate in Computer Science, Sønderborg, Study start: Summer start;11;3;87;19;4,4;2,0
8620;71510;Datamatiker, Esbjerg, Studiestart: sommerstart;30;6;105;55;6,5;6,2
8630;71515;AP Graduate in Computer Science, Esbjerg, Study start: Summer start;24;5;122;33;2,0;Alle optaget, ledige pladser
8640;72160;Byggekoordinator, Esbjerg, Studiestart: sommerstart;12;0;21;12;Alle optaget, ledige pladser;
8650;72166;Byggekoordinator, Sønderborg, Studiestart: sommerstart;19;0;24;20;Alle optaget, ledige pladser;
8660;73060;Designteknolog, Sønderborg, Studiestart: sommerstart;14;0;35;13;100 % kvote 2, ledige pladser;
8670;73410;Driftsteknolog - Offshore, Esbjerg, Studiestart: sommerstart;10;0;21;10;Alle optaget, ledige pladser;
8680;74080;Finansøkonom, Esbjerg, Studiestart: sommerstart;83;0;147;75;Alle optaget, ledige pladser;
8690;74084;Finansøkonom, Sønderborg, Studiestart: sommerstart;48;0;75;47;Alle optaget, ledige pladser;
8700;75230;Installatør, stærkstrøm, Esbjerg, Studiestart: sommerstart;0;0;0;0;Ikke oprettet;
8710;79290;Markedsføringsøkonom, Sønderborg, Studiestart: sommerstart;16;0;41;18;Alle optaget, ledige pladser;
8720;79310;Markedsføringsøkonom, Esbjerg, Studiestart: sommerstart;33;0;81;31;Alle optaget, ledige pladser;
8730;79315;AP Graduate in Marketing Management, Esbjerg, Study start: Summer start and winter start;30;4;150;45;2,0;Alle optaget, ledige pladser
8740;81410;Multimediedesigner, Esbjerg, Studiestart: sommerstart;28;6;85;48;5,6;3,2
8750;81412;AP Graduate in Multimedia Design, Esbjerg, Study start: Summer start;22;6;118;35;2,3;Alle optaget
8760;81420;Multimediedesigner, Sønderborg, Studiestart: sommerstart;18;5;46;25;6,6;Alle optaget, ledige pladser
8770;84160;Produktionsteknolog, Sønderborg, Studiestart: sommerstart;15;0;28;15;Alle optaget, ledige pladser;
8780;84210;Produktionsteknolog, Esbjerg, Studiestart: sommerstart;13;0;20;11;Alle optaget, ledige pladser;
8790;86114;Serviceøkonom, Sønderborg, Studiestart: sommerstart;0;0;37;8;Ikke oprettet;
8800;86120;Serviceøkonom, Esbjerg, Studiestart: sommerstart;38;0;67;34;Alle optaget, ledige pladser;
8810;;Erhvervsakademi SydVest i alt;530;35;1.445;629;;
8820;;Erhvervsakademi MidtVest;;;;;;
8830;71610;Datamatiker, Herning, Studiestart: sommerstart;27;2;69;38;5,5;Alle optaget, ledige pladser
8840;72140;Byggekoordinator, Herning, Studiestart: sommerstart;11;0;20;11;Alle optaget, ledige pladser;
8850;74090;Finansøkonom, Herning, Studiestart: sommerstart;55;0;143;50;Alle optaget, ledige pladser;
8860;74100;Finansøkonom, Holstebro, Studiestart: sommerstart;49;0;83;47;Alle optaget, ledige pladser;
8870;75310;Installatør, stærkstrøm, Herning, Studiestart: sommerstart;6;0;8;6;100 % kvote 2, ledige pladser;
8880;75315;Installatør, VVS, Herning, Studiestart: sommerstart;8;0;9;9;100 % kvote 2, ledige pladser;
8890;78310;Laborant, Holstebro, Studiestart: sommerstart;25;1;55;27;4,4;Alle optaget, ledige pladser
8900;79360;Markedsføringsøkonom, Herning, Studiestart: sommerstart;49;0;100;48;Alle optaget, ledige pladser;
8910;81460;Multimediedesigner, Herning, Studiestart: sommerstart;31;0;71;29;Alle optaget, ledige pladser;
8920;83210;Procesteknolog (ernærings-, fiskeri-, fødevare-, mejeri- og procesteknologi), Holstebro, Studiestart: sommerstart;17;0;31;17;Alle optaget, ledige pladser;
8930;84260;Produktionsteknolog, Herning, Studiestart: sommerstart;28;0;38;29;Alle optaget, ledige pladser;
8940;86150;Serviceøkonom, Holstebro, Studiestart: sommerstart;21;0;44;22;Alle optaget, ledige pladser;
8950;;Erhvervsakademi MidtVest i alt;327;3;671;333;;
8960;;Erhvervsakademi Aarhus;;;;;;
8970;45860;Professionsbachelor, finans, Viby J, Studiestart: sommerstart;205;19;458;219;6,7;Alle optaget, ledige pladser
8980;45865;Bachelor of financial management and services, Viby J, Study start: Summer start;42;2;198;74;7,1;Alle optaget, ledige pladser
8990;47360;Professionsbachelor, fødevareteknologi og applikation, Viby J, Studiestart: sommerstart;20;0;51;18;Alle optaget, ledige pladser;
9000;58800;Professionsbachelor, økonomi og It, Viby J, Studiestart: sommerstart;70;4;164;62;4,7;Alle optaget, ledige pladser
9010;70350;Automationsteknolog, Aarhus C, Studiestart: sommerstart;35;0;69;37;Alle optaget, ledige pladser;
9020;70460;Autoteknolog, Aarhus C, Studiestart: sommerstart;17;0;43;18;Alle optaget, ledige pladser;
9030;71710;Datamatiker, Viby J, Studiestart: sommerstart;107;10;241;121;5,3;Alle optaget, ledige pladser
9040;72170;Byggekoordinator, Viby J, Studiestart: sommerstart;18;0;48;19;Alle optaget, ledige pladser;
9050;74110;Finansøkonom, Viby J, Studiestart: sommerstart;200;21;672;256;6,3;5,0
9060;74450;Financial controller, Viby J, Studiestart: sommerstart;47;9;175;71;6,7;Alle optaget, ledige pladser
9070;76210;It-teknolog, Viby J, Studiestart: sommerstart;22;6;109;47;6,3;Alle optaget, ledige pladser
9080;76215;AP Graduate in IT Technology, Viby J, Study start: Summer start;14;2;171;41;10,4;Alle optaget, ledige pladser
9090;77110;Jordbrugsteknolog, Viby J, Studiestart: sommerstart;156;0;209;169;Alle optaget, ledige pladser;
9100;77700;Miljøteknolog, Viby J, Studiestart: sommerstart;32;0;67;34;Alle optaget, ledige pladser;
9110;78360;Laborant, Viby J, Studiestart: sommerstart;44;10;165;54;6,5;Alle optaget, ledige pladser
9120;78370;AP Graduate in Chemical and Biotechnical Science, Viby J, Study start: Summer start;44;0;118;68;3,4;Alle optaget, ledige pladser
9130;79410;Markedsføringsøkonom, Viby J, Studiestart: sommerstart;346;31;795;419;6,6;5,2
9140;79415;AP Graduate in Marketing Management, Viby J, Study start: Summer start;76;9;387;118;7,4;Alle optaget, ledige pladser
9150;81560;Multimediedesigner, Viby J, Studiestart: sommerstart;117;11;277;116;5,4;Alle optaget
9160;81565;AP Graduate in Multimedia Design, Viby J, Study start: Summer start;40;13;261;90;8,5;Alle optaget
9170;84290;Produktionsteknolog, Aarhus C, Studiestart: sommerstart;34;0;68;35;Alle optaget, ledige pladser;
9180;86156;Serviceøkonom, Viby J, Studiestart: sommerstart;112;11;271;135;6,6;Alle optaget
9190;;Erhvervsakademi Aarhus i alt;1.798;158;5.017;2.221;;
9200;;Erhvervsakademi Dania;;;;;;
9210;52750;Professionsbachelor, optometri, Randers SØ, Studiestart: sommerstart;68;0;132;75;Alle optaget, ledige pladser;
9220;70200;Administrationsøkonom, Horsens, Studiestart: sommerstart;21;1;66;28;5,4;Alle optaget, ledige pladser
9230;70210;Administrationsøkonom, Viborg, Studiestart: sommerstart;22;4;62;35;6,0;4,5
9240;70378;Automationsteknolog, Randers SØ, Studiestart: sommerstart;24;0;35;23;Alle optaget, ledige pladser;
9250;70510;Autoteknolog, Viborg, Studiestart: sommerstart;7;0;13;9;Alle optaget, ledige pladser;
9260;70515;AP Graduate in Automotive Technology, Viborg, Study start: Summer start;22;0;44;26;Alle optaget, ledige pladser;
9270;71660;Datamatiker, Skive, Studiestart: sommerstart;28;2;61;30;3,3;Alle optaget, ledige pladser
9280;71665;Datamatiker, Grenaa, Studiestart: sommerstart;46;0;87;57;3,4;Alle optaget, ledige pladser
9290;73372;Energiteknolog, Randers SØ, Studiestart: sommerstart;12;0;19;13;Alle optaget, ledige pladser;
9300;74210;Finansøkonom, Hobro, Studiestart: sommerstart;84;0;160;81;Alle optaget, ledige pladser;
9310;74215;Finansøkonom, Silkeborg, Studiestart: sommerstart;66;2;161;54;3,5;Alle optaget, ledige pladser
9320;74216;Finansøkonom, Silkeborg, E-læring, Studiestart: sommerstart;50;5;163;108;6,7;5,2
9330;74217;Finansøkonom, Silkeborg, Studiestart: vinterstart;20;0;52;17;Alle optaget, ledige pladser;
9340;74660;Handelsøkonom, Randers SØ, Studiestart: sommerstart;42;0;115;38;Alle optaget, ledige pladser;
9350;74662;Handelsøkonom, Randers SØ, Studiestart: vinterstart;3;0;25;2;Alle optaget, ledige pladser;
9360;74670;Handelsøkonom, Silkeborg, Studiestart: sommerstart;50;0;103;43;Alle optaget, ledige pladser;
9370;74672;Handelsøkonom, Silkeborg, Studiestart: vinterstart;9;0;27;6;Alle optaget, ledige pladser;
9380;74675;Handelsøkonom, Hobro, Studiestart: sommerstart;27;0;61;28;Alle optaget, ledige pladser;
9390;74680;Handelsøkonom, Horsens, Studiestart: sommerstart;36;0;86;33;Alle optaget, ledige pladser;
9400;75370;Installatør, stærkstrøm, Randers SØ, Studiestart: sommerstart;8;0;11;8;100 % kvote 2, ledige pladser;
9410;75375;Installatør, VVS, Randers SØ, Studiestart: sommerstart;5;0;6;5;100 % kvote 2, ledige pladser;
9420;76255;AP Graduate in IT Technology, Viborg, Study start: Summer start;18;3;119;32;2,3;Alle optaget, ledige pladser
9430;76270;It-teknolog, Viborg, Studiestart: sommerstart;6;1;43;16;6,9;Alle optaget, ledige pladser
9440;79510;Markedsføringsøkonom, Viborg, Studiestart: sommerstart;22;0;56;21;Alle optaget, ledige pladser;
9450;79512;AP Graduate in Marketing Management, Viborg, Study start: Summer start;22;0;101;30;Alle optaget, ledige pladser;
9460;79560;Markedsføringsøkonom, Randers SØ, Studiestart: sommerstart;34;0;114;33;Alle optaget, ledige pladser;
9470;79562;Markedsføringsøkonom, Randers SØ, Studiestart: vinterstart;4;0;22;4;Alle optaget, ledige pladser;
9480;79565;AP Graduate in Marketing Management, Randers SØ, Study start: Summer start;33;1;156;50;2,0;Alle optaget, ledige pladser
9490;81580;Multimediedesigner, Grenaa, Studiestart: sommerstart;26;0;55;29;3,9;Alle optaget, ledige pladser
9500;81590;Multimediedesigner, Skive, Studiestart: sommerstart;23;0;46;24;Alle optaget, ledige pladser;
9510;84310;Produktionsteknolog, Skive, Studiestart: sommerstart;7;0;16;10;Alle optaget, ledige pladser;
9520;84410;Produktionsteknolog, Randers SØ, Studiestart: sommerstart;17;0;28;17;Alle optaget, ledige pladser;
9530;86160;Serviceøkonom, Randers SØ, Studiestart: sommerstart;35;0;89;26;Alle optaget, ledige pladser;
9540;86165;AP Graduate in Service, Hospitality and Tourism Management, Randers SØ, Study start: Summer start;45;0;184;63;Alle optaget, ledige pladser;
9550;86170;Serviceøkonom, Skive, Studiestart: sommerstart;10;0;24;10;Alle optaget, ledige pladser;
9560;87110;Logistikøkonom, Hobro, Studiestart: sommerstart;26;0;59;31;Alle optaget, ledige pladser;
9570;;Erhvervsakademi Dania i alt;978;19;2.601;1.115;;
9580;;I alt;65.714;4.034;237.716;88.757;;
