;OptOmrNr;Optagelsesområder; Antal Optagne ;; Antal ansøgere ;;Adgangskvotient;
;;; optagne ; standby ; total ; 1. prioritet ;kvote 1 kvotient;standby
10;;Københavns Universitet;;;;;;
5990;84110;Produktionsteknolog, Odense C, Studiestart: sommerstart; 20 ; -   ; 40 ; 24 ;Alle optaget, ledige pladser;
6000;86110;Serviceøkonom, Odense C, Studiestart: sommerstart; 54 ; -   ; 110 ; 54 ;Alle optaget, ledige pladser;
6010;86115;AP Graduate in Service, Hospitality and Tourism Management, Odense C, Study start: Summer start; 42 ; -   ; 198 ; 48 ;5,5;
6020;86130;Serviceøkonom, Vejle, Studiestart: sommerstart; 30 ; -   ; 78 ; 33 ;Alle optaget, ledige pladser;
6030;86135;AP Graduate in Service, Hospitality and Tourism Management, Vejle, Study start: Summer start; 20 ; -   ; 126 ; 16 ;Alle optaget, ledige pladser;
6040;87060;Logistikøkonom , Vejle, Studiestart: sommerstart; 32 ; -   ; 69 ; 34 ;Alle optaget, ledige pladser;
6050;87065;AP Graduate in Logistic Management, Vejle, Study start: Summer start; 30 ; -   ; 103 ; 31 ;Alle optaget, ledige pladser;
6060;89060;Sundhedsadministrativ koordinator, Odense C, Studiestart: sommerstart; 36 ; 10 ; 144 ; 78 ;7,1;5,1
6070;;UCL Erhvervsakademi og Professionshøjskole i alt; 3.942 ; 187 ; 11.355 ; 4.384 ;;
6080;;Professionshøjskolen VIA University College;;;;;;
6090;40060;Professionsbachelor, psykomotorik, Randers C, Studiestart: sommer- og vinterstart; 55 ; 5 ; 140 ; 76 ;100 % kvote 2;
6100;40670;Professionsbachelor, bioanalytiker, Aarhus N, Studiestart: sommer- og vinterstart; 144 ; 44 ; 493 ; 210 ;7,2;4,6
6110;41160;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Horsens, Studiestart: sommer- og vinterstart; 83 ; -   ; 220 ; 93 ;Alle optaget, ledige pladser;
6120;41165;Bachelor of Architectural Technology and Construction Management, Horsens, Study start: Summer start and winter start; 58 ; -   ; 266 ; 68 ;Alle optaget, ledige pladser;
6130;41170;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Aarhus C, Studiestart: sommer- og vinterstart; 208 ; 10 ; 479 ; 269 ;7,0;4,9
6140;41175;Bachelor of Architectural Technology and Construction Management, Aarhus C, Study start: Summer start and winter start; 88 ; -   ; 330 ; 137 ;7,7;
6150;41215;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Holstebro, Studiestart: sommer- og vinterstart; 49 ; -   ; 90 ; 58 ;Alle optaget, ledige pladser;
6160;42100;Professionsbachelor, ergoterapeut, Holstebro, Studiestart: sommer- og vinterstart; 42 ; -   ; 106 ; 38 ;Alle optaget, ledige pladser;
6170;42120;Professionsbachelor, ergoterapeut, Aarhus N, Studiestart: sommer- og vinterstart; 120 ; 20 ; 370 ; 131 ;7,1;5,7
6180;44310;Bachelor of Value Chain Management, Horsens, Study start: Summer start; 45 ; -   ; 181 ; 61 ;2,0;
6190;44311;Professionsbachelor, procesøkonomi og værdikædeledelse , Aarhus C, Studiestart: sommerstart; 89 ; -   ; 174 ; 75 ;Alle optaget, ledige pladser;
6200;44315;Bachelor of Value Chain Management, Aarhus C, Study start: Summer start; 72 ; -   ; 317 ; 90 ;5,6;
6210;45210;Professionsbachelor, ernæring og sundhed, Aarhus N, Studiestart: sommerstart; 105 ; 25 ; 374 ; 204 ;7,8;6,6
6220;46130;Professionsbachelor, folkeskolelærer, Lemvig, Studiestart: sommerstart; 34 ; -   ; 72 ; 42 ;Alle optaget, ledige pladser;
6230;46132;Professionsbachelor, folkeskolelærer, Lemvig, E-læring, Studiestart: sommerstart; 26 ; -   ; 74 ; 34 ;Alle optaget, ledige pladser;
6240;46140;Professionsbachelor, folkeskolelærer, Skive, Studiestart: sommerstart; 31 ; -   ; 90 ; 38 ;Alle optaget, ledige pladser;
6250;46150;Professionsbachelor, folkeskolelærer, Aarhus C, Studiestart: sommerstart; 505 ; 38 ; 1.107 ; 588 ;7,0;Alle optaget, ledige pladser
6260;46160;Professionsbachelor, folkeskolelærer, Silkeborg, Studiestart: sommer- og vinterstart; 83 ; -   ; 339 ; 91 ;Alle optaget, ledige pladser;
6270;47120;Professionsbachelor, fysioterapeut, Holstebro, Studiestart: sommer- og vinterstart; 80 ; 12 ; 253 ; 80 ;7,2;Alle optaget, ledige pladser
6280;47140;Professionsbachelor, fysioterapeut, Aarhus N, Studiestart: sommer- og vinterstart; 146 ; 29 ; 807 ; 377 ;9,2;8,6
6290;47650;Bachelor in Graphic Storytelling, Viborg, Study start: Summer start; 21 ; 2 ; 184 ; 154 ;100 % kvote 2;
6300;49225;Diplomingeniør, eksport og teknologi, Aarhus C, Studiestart: sommerstart; 54 ; -   ; 97 ; 50 ;Alle optaget, ledige pladser;
6310;49310;Diplomingeniør, byggeri og anlæg, Horsens, Studiestart: sommer- og vinterstart; 24 ; -   ; 68 ; 22 ;Alle optaget, ledige pladser;
6320;49315;Bachelor of Engineering in Global Business Engineering, Horsens, Study start: Summer start; 40 ; -   ; 125 ; 38 ;Alle optaget, ledige pladser;
6330;49317;Bachelor of Engineering in Global Business Engineering, Aarhus C, Study start: Summer start; 55 ; -   ; 181 ; 51 ;Alle optaget, ledige pladser;
6340;49319;Diplomingeniør, softwareteknologi, Horsens, Studiestart: sommerstart; 41 ; -   ; 87 ; 40 ;Alle optaget, ledige pladser;
6350;49320;Bachelor of Engineering in Software Technology, Horsens, Study start: Summer start and winter start; 174 ; -   ; 393 ; 218 ;Alle optaget, ledige pladser;
6360;49325;Diplomingeniør, maskinteknologi, Horsens, Studiestart: sommerstart; 20 ; -   ; 34 ; 19 ;Alle optaget, ledige pladser;
6370;49340;Diplomingeniør, produktion (produktionsteknik), Horsens, Studiestart: sommerstart; 15 ; -   ; 33 ; 16 ;Alle optaget, ledige pladser;
6380;49410;Bachelor of Engineering in Civil Engineering, Horsens, Study start: Summer start; 29 ; -   ; 111 ; 48 ;Alle optaget, ledige pladser;
6390;49425;Bachelor of Engineering in Mechanical Engineering, Horsens, Study start: Summer start; 49 ; -   ; 167 ; 68 ;Alle optaget, ledige pladser;
6400;49700;Diplomingeniør, Klima og forsyningsteknik, Horsens, Studiestart: sommerstart; 8 ; -   ; 23 ; 7 ;Alle optaget, ledige pladser;
6410;49705;Bachelor of Engineering in Climate and Supply Engineering, Horsens, Study start: Summer start; 12 ; -   ; 72 ; 20 ;Alle optaget, ledige pladser;
6420;50610;Bachelor of Animation, Viborg, Study start: Summer start; 52 ; 1 ; 405 ; 356 ;100 % kvote 2;
6430;50630;Professionsbachelor, Multiplatform Storytelling and Production, Aarhus C, Studiestart: sommerstart; 30 ; 2 ; 287 ; 184 ;100 % kvote 2;
6440;50860;Professionsbachelor, kristendom, kultur og kommunikation, Højbjerg, Studiestart: sommerstart; 23 ; -   ; 62 ; 23 ;Alle optaget, ledige pladser;
6450;52640;Professionsbachelor, offentlig administration, Aarhus C, Studiestart: sommerstart; 71 ; -   ; 196 ; 57 ;Alle optaget, ledige pladser;
6460;52643;Professionsbachelor, offentlig administration, Aarhus C, E-læring, Studiestart: sommerstart; 30 ; -   ; 81 ; 25 ;2,2;Alle optaget, ledige pladser
6470;53240;Professionsbachelor, pædagog, Ikast, Studiestart: sommer- og vinterstart; 92 ; -   ; 188 ; 95 ;Alle optaget, ledige pladser;
6480;53250;Professionsbachelor, pædagog, Holstebro, Studiestart: sommer- og vinterstart; 103 ; -   ; 218 ; 104 ;Alle optaget, ledige pladser;
6490;53260;Professionsbachelor, pædagog, Aarhus C, Studiestart: sommer- og vinterstart; 458 ; 120 ; 1.218 ; 671 ;6,7;2,9
6500;53273;Professionsbachelor, pædagog, Grenaa, Studiestart: sommerstart; 32 ; 4 ; 107 ; 45 ;5,8;Alle optaget, ledige pladser
6510;53275;Professionsbachelor, pædagog, Randers C, Studiestart: sommer- og vinterstart; 140 ; 17 ; 419 ; 161 ;5,4;Alle optaget, ledige pladser
6520;53280;Professionsbachelor, pædagog, Horsens, Studiestart: sommer- og vinterstart; 153 ; 5 ; 407 ; 143 ;2,8;Alle optaget, ledige pladser
6530;53290;Professionsbachelor, pædagog, Viborg, Studiestart: sommer- og vinterstart; 121 ; -   ; 278 ; 108 ;Alle optaget, ledige pladser;
6540;53292;Professionsbachelor, pædagog, Viborg, E-læring, Studiestart: sommerstart; 58 ; 5 ; 189 ; 73 ;5,2;Alle optaget, ledige pladser
6550;54550;Professionsbachelor, diakoni og socialpædagogik, Højbjerg, Studiestart: sommer- og vinterstart; 80 ; 15 ; 208 ; 102 ;7,1;Alle optaget, ledige pladser
6560;54810;Professionsbachelor, skat, Herning, Studiestart: sommerstart; 19 ; -   ; 56 ; 18 ;Alle optaget, ledige pladser;
6570;54830;Professionsbachelor, skat, Randers C, Studiestart: sommerstart; 15 ; -   ; 46 ; 13 ;Alle optaget, ledige pladser;
6580;55310;Professionsbachelor, socialrådgiver, Aarhus C, Studiestart: sommer- og vinterstart; 300 ; 60 ; 930 ; 388 ;6,8;5,5
6590;55313;Professionsbachelor, socialrådgiver, Aarhus C, E-læring, Studiestart: sommerstart; 68 ; 16 ; 331 ; 117 ;6,1;4,3
6600;55320;Professionsbachelor, socialrådgiver, Holstebro, Studiestart: sommer- og vinterstart; 126 ; -   ; 253 ; 120 ;Alle optaget, ledige pladser;
6610;56300;Professionsbachelor, sygeplejerske, Holstebro, Studiestart: sommer- og vinterstart; 129 ; -   ; 319 ; 124 ;Alle optaget, ledige pladser;
6620;56340;Professionsbachelor, sygeplejerske, Aarhus N, Studiestart: sommer- og vinterstart; 317 ; 65 ; 1.384 ; 587 ;8,4;7,4
6630;56360;Professionsbachelor, sygeplejerske, Silkeborg, Studiestart: sommer- og vinterstart; 109 ; 23 ; 530 ; 83 ;6,2;Alle optaget, ledige pladser
6640;56370;Professionsbachelor, sygeplejerske, Horsens, Studiestart: sommer- og vinterstart; 119 ; 12 ; 474 ; 93 ;5,4;Alle optaget, ledige pladser
6650;56380;Professionsbachelor, sygeplejerske, Viborg, Studiestart: sommer- og vinterstart; 102 ; -   ; 363 ; 83 ;2,0;Alle optaget, ledige pladser
6660;56385;Professionsbachelor, sygeplejerske, Viborg, E-læring, Studiestart: sommerstart; 28 ; 9 ; 159 ; 55 ;5,2;Alle optaget, ledige pladser
6670;56400;Professionsbachelor, sygeplejerske, Randers C, Studiestart: sommer- og vinterstart; 105 ; 22 ; 477 ; 97 ;6,1;Alle optaget, ledige pladser
6680;57360;Professionsbachelor, tekstildesign, -håndværk og formidling, Herning, Studiestart: sommerstart; 12 ; -   ; 42 ; 19 ;100 % kvote 2, ledige pladser;
6690;73110;Designteknolog, Herning, Studiestart: sommerstart; 228 ; 3 ; 515 ; 304 ;100 % kvote 2, ledige pladser;
6700;73115;AP Graduate in Design, Technology and Business, Herning, Study start: Summer start; 79 ; 2 ; 373 ; 185 ;100 % kvote 2, ledige pladser;
6710;79460;Markedsføringsøkonom, Horsens, Studiestart: sommerstart; 42 ; -   ; 113 ; 33 ;Alle optaget, ledige pladser;
6720;79465;AP Graduate in Marketing Management, Horsens, Study start: Summer start; 102 ; -   ; 461 ; 137 ;6,3;
6730;84360;Produktionsteknolog, Horsens, Studiestart: sommer- og vinterstart; 21 ; -   ; 35 ; 24 ;Alle optaget, ledige pladser;
6740;88160;Kort- og landmålingstekniker, Horsens, Studiestart: sommerstart; 49 ; -   ; 74 ; 51 ;Alle optaget, ledige pladser;
6750;89080;Sundhedsadministrativ koordinator, Aarhus C, Studiestart: sommerstart; 80 ; 10 ; 215 ; 120 ;6,6;5,9
6760;;Professionshøjskolen VIA University College i alt; 6.098 ; 576 ; 19.270 ; 8.309 ;;
6770;;Professionshøjskolen University College Nordjylland;;;;;;
6780;41210;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Aalborg SV, Studiestart: sommer- og vinterstart; 183 ; 2 ; 301 ; 173 ;3,1;Alle optaget, ledige pladser
6790;41212;Bachelor of Architectural Technology and Construction Management, Aalborg SV, Study start: Summer start; 40 ; -   ; 194 ; 48 ;7,4;
6800;41590;Professionsbachelor, eksport og teknologi, Aalborg, Studiestart: sommerstart; 17 ; -   ; 50 ; 14 ;Alle optaget, ledige pladser;
6810;41595;Bachelor of Export and Technology Management, Aalborg, Study start: Summer start; 36 ; -   ; 115 ; 36 ;3,4;Alle optaget
6820;42140;Professionsbachelor, ergoterapeut, Aalborg Øst, Studiestart: sommer- og vinterstart; 84 ; 7 ; 232 ; 76 ;6,4;Alle optaget, ledige pladser
6830;45880;Professionsbachelor, finans, Aalborg, Studiestart: sommerstart; 160 ; 7 ; 374 ; 167 ;5,3;Alle optaget, ledige pladser
6840;46170;Professionsbachelor, folkeskolelærer, Aalborg SØ, Studiestart: sommerstart; 241 ; -   ; 479 ; 252 ;Alle optaget, ledige pladser;
6850;46180;Professionsbachelor, folkeskolelærer, Hjørring, Studiestart: sommerstart; 28 ; -   ; 114 ; 38 ;Alle optaget, ledige pladser;
6860;46185;Professionsbachelor, folkeskolelærer, Hjørring, Studiestart: vinterstart; 2 ; -   ; 34 ; 3 ;Alle optaget, ledige pladser;
6870;47160;Professionsbachelor, fysioterapeut, Aalborg Øst, Studiestart: sommer- og vinterstart; 150 ; 25 ; 536 ; 224 ;8,1;6,8
6880;50020;Professionsbachelor, jordemoder, Aalborg Øst, Studiestart: sommer- og vinterstart; 80 ; 12 ; 598 ; 266 ;10,4;10,0
6890;52510;Professionsbachelor, natur- og kulturformidling, Hjørring, Studiestart: sommerstart; 35 ; 4 ; 86 ; 44 ;6,8;6,2
6900;52650;Professionsbachelor, offentlig administration, Aalborg, Studiestart: sommerstart; 62 ; -   ; 146 ; 46 ;Alle optaget, ledige pladser;
6910;53300;Professionsbachelor, pædagog, Aalborg SØ, Studiestart: sommer- og vinterstart; 326 ; 66 ; 881 ; 509 ;5,9;4,4
6920;53330;Professionsbachelor, pædagog, Hjørring, Studiestart: sommer- og vinterstart; 127 ; 24 ; 361 ; 154 ;5,4;4,4
6930;53340;Professionsbachelor, pædagog, Thisted, Studiestart: sommer- og vinterstart; 64 ; 1 ; 113 ; 64 ;3,6;Alle optaget, ledige pladser
6940;54060;Professionsbachelor, radiograf, Aalborg Øst, Studiestart: sommer- og vinterstart; 60 ; 15 ; 252 ; 100 ;7,6;5,0
6950;56390;Professionsbachelor, sygeplejerske, Thisted, Studiestart: sommerstart; 24 ; -   ; 79 ; 24 ;Alle optaget, ledige pladser;
6960;56420;Professionsbachelor, sygeplejerske, Aalborg Øst, Studiestart: sommer- og vinterstart; 222 ; 38 ; 787 ; 328 ;7,6;5,3
6970;56440;Professionsbachelor, sygeplejerske, Hjørring, Studiestart: sommer- og vinterstart; 145 ; 28 ; 378 ; 115 ;5,4;Alle optaget, ledige pladser
6980;70390;Automationsteknolog, Aalborg SV, Studiestart: sommerstart; 21 ; -   ; 43 ; 19 ;Alle optaget, ledige pladser;
6990;70395;AP Graduate in Automation Engineering, Aalborg SV, Study start: Summer start; 21 ; -   ; 75 ; 31 ;Alle optaget;
7000;71810;Datamatiker, Aalborg SV, Studiestart: sommerstart; 64 ; 6 ; 163 ; 82 ;4,8;Alle optaget
7010;71812;Datamatiker, Aalborg SV, Studiestart: vinterstart; 20 ; -   ; 61 ; 16 ;Alle optaget, ledige pladser;
7020;71815;AP Graduate in Computer Science, Aalborg SV, Study start: Summer start; 80 ; -   ; 317 ; 121 ;7,3;
7030;73160;Designteknolog, Aalborg SV, Studiestart: sommerstart; 64 ; 8 ; 181 ; 98 ;100 % kvote 2;
7040;73165;AP Graduate in Design, Technology and Business, Aalborg SV, Study start: Summer start; 38 ; -   ; 199 ; 89 ;100 % kvote 2;
7050;73390;Energiteknolog, Aalborg SV, Studiestart: sommerstart; 7 ; -   ; 24 ; 8 ;Alle optaget, ledige pladser;
7060;74160;Finansøkonom, Aalborg, Studiestart: sommerstart; 170 ; 17 ; 576 ; 223 ;5,4;Alle optaget
7070;74165;Finansøkonom, Thisted, Studiestart: sommerstart; 15 ; -   ; 39 ; 18 ;Alle optaget, ledige pladser;
7080;74460;Financial controller, Aalborg, Studiestart: sommerstart; 47 ; -   ; 106 ; 41 ;Alle optaget, ledige pladser;
7090;75410;Installatør, stærkstrøm, Aalborg SV, Studiestart: sommerstart; 13 ; -   ; 17 ; 13 ;100 % kvote 2, ledige pladser;
7100;75413;Installatør, stærkstrøm, Aalborg SV, E-læring, Studiestart: vinterstart; 6 ; -   ; 9 ; 8 ;100 % kvote 2, ledige pladser;
7110;75415;Installatør, VVS, Aalborg SV, Studiestart: sommerstart; 2 ; -   ; 3 ; 2 ;100 % kvote 2, ledige pladser;
7120;75418;Installatør, VVS, Aalborg SV, E-læring, Studiestart: vinterstart; 3 ; -   ; 3 ; 3 ;100 % kvote 2, ledige pladser;
7130;76260;It-teknolog, Aalborg SV, Studiestart: sommerstart; 34 ; 5 ; 104 ; 50 ;5,2;Alle optaget
7140;79610;Markedsføringsøkonom, Aalborg, Studiestart: sommerstart; 135 ; 13 ; 352 ; 141 ;5,3;Alle optaget
7150;79615;AP Graduate in Marketing Management, Aalborg, Study start: Summer start; 55 ; -   ; 344 ; 88 ;7,6;
7160;79620;Markedsføringsøkonom, Thisted, Studiestart: sommerstart; 11 ; -   ; 18 ; 10 ;Alle optaget, ledige pladser;
7170;81610;Multimediedesigner, Aalborg SV, Studiestart: sommerstart; 31 ; 2 ; 106 ; 36 ;6,7;Alle optaget, ledige pladser
7180;81615;AP Graduate in Multimedia Design, Aalborg SV, Study start: Summer start; 44 ; -   ; 241 ; 74 ;8,4;
7190;84460;Produktionsteknolog, Aalborg SV, Studiestart: sommer- og vinterstart; 23 ; -   ; 37 ; 22 ;Alle optaget, ledige pladser;
7200;86210;Serviceøkonom, Aalborg, Studiestart: sommerstart; 78 ; -   ; 172 ; 73 ;Alle optaget, ledige pladser;
7210;86212;Serviceøkonom, Aalborg, E-læring, Studiestart: sommerstart; 42 ; -   ; 110 ; 42 ;Alle optaget, ledige pladser;
7220;86215;AP Graduate in Service, Hospitality and Tourism Management, Aalborg, Study start: Summer start; 85 ; -   ; 243 ; 98 ;6,2;
7230;86217;AP Graduate in Service, Hospitality and Tourism Management, Aalborg, E-læring, Study start: Summer start; 27 ; -   ; 83 ; 35 ;Alle optaget, ledige pladser;
7240;89090;Sundhedsadministrativ koordinator, Aalborg Øst, Studiestart: sommer- og vinterstart; 66 ; 15 ; 234 ; 159 ;7,2;5,0
7250;;Professionshøjskolen University College Nordjylland i alt; 3.288 ; 295 ; 9.970 ; 4.281 ;;
7260;;Danmarks Medie- og Journalisthøjskole;;;;;;
7270;47510;Professionsbachelor, visuel kommunikation, København NV, Studiestart: sommerstart; 95 ; 2 ; 801 ; 382 ;100 % kvote 2;
7280;50310;Professionsbachelor, journalist, Aarhus N, Studiestart: sommer- og vinterstart; 224 ; 20 ; 1.292 ; 735 ;100 % kvote 2;
7290;50315;Professionsbachelor, fotojournalist, Aarhus N, Studiestart: sommerstart; 12 ; 2 ; 157 ; 71 ;100 % kvote 2;
7300;50745;Professionsbachelor, kommunikation, København NV, Studiestart: vinterstart; 53 ; 18 ; 396 ; 211 ;10,9;9,9
7310;50750;Professionsbachelor, kommunikation, Aarhus N, Studiestart: sommerstart; 82 ; 25 ; 364 ; 179 ;10,3;9,4
7320;52010;Professionsbachelor, medieproduktion og ledelse, København NV, Studiestart: sommerstart; 50 ; 5 ; 502 ; 208 ;100 % kvote 2;
7330;52030;Professionsbachelor, tv- og medietilrettelæggelse, København NV, Studiestart: sommerstart; 37 ; 6 ; 496 ; 273 ;100 % kvote 2;
7340;;Danmarks Medie- og Journalisthøjskole i alt; 553 ; 78 ; 4.008 ; 2.059 ;;
7350;;Den Frie Lærerskole;;;;;;
7360;46510;Lærer til de frie skoler, Vester Skerninge, Studiestart: sommerstart; 66 ; -   ; 114 ; 90 ;Alle optaget, ledige pladser;
7370;;Den Frie Lærerskole i alt; 66 ; -   ; 114 ; 90 ;;
7380;;Maskinmesterskolen København;;;;;;
7390;51010;Professionsbachelor, maskinmester, Kgs. Lyngby, Studiestart: sommerstart; 179 ; -   ; 266 ; 180 ;Uden for kvotesystem, ledige pladser;
7400;;Maskinmesterskolen København i alt; 179 ; -   ; 266 ; 180 ;;
7410;;Svendborg International Maritime Academy, SIMAC;;;;;;
7420;51110;Professionsbachelor, maskinmester, Svendborg, Studiestart: sommerstart; 106 ; -   ; 157 ; 104 ;Uden for kvotesystem, ledige pladser;
7430;79710;Professionsbachelor, skibsofficer, Svendborg, Studiestart: sommerstart; 10 ; -   ; 23 ; 9 ;Uden for kvotesystem, ledige pladser;
7440;79810;Professionsbachelor, skibsfører, Svendborg, Studiestart: sommerstart; 73 ; -   ; 95 ; 73 ;Uden for kvotesystem, ledige pladser;
7450;;Svendborg International Maritime Academy, SIMAC i alt; 189 ; -   ; 275 ; 186 ;;
7460;;Fredericia Maskinmesterskole;;;;;;
7470;51200;Professionsbachelor, maskinmester, Esbjerg, Studiestart: sommer- og vinterstart; 44 ; -   ; 81 ; 47 ;Uden for kvotesystem;
7480;51210;Professionsbachelor, maskinmester, Fredericia, Studiestart: sommer- og vinterstart; 53 ; -   ; 99 ; 51 ;Uden for kvotesystem;
7490;;Fredericia Maskinmesterskole i alt; 97 ; -   ; 180 ; 98 ;;
7500;;Aarhus Maskinmesterskole;;;;;;
7510;51260;Professionsbachelor, maskinmester, Aarhus C, Studiestart: sommerstart; 168 ; -   ; 249 ; 169 ;Uden for kvotesystem;
7520;51265;Professionsbachelor, maskinmester, Aarhus C, Studiestart: vinterstart; 55 ; -   ; 92 ; 57 ;Uden for kvotesystem;
7530;51267;Professionsbachelor, maskinmester, Aarhus C, E-læring, Studiestart: vinterstart; 19 ; -   ; 27 ; 19 ;Uden for kvotesystem;
7540;51270;Professionsbachelor, maskinmester, Viborg, Studiestart: sommer- og vinterstart; 31 ; -   ; 57 ; 38 ;Uden for kvotesystem;
7550;;Aarhus Maskinmesterskole i alt; 273 ; -   ; 425 ; 283 ;;
7560;;MARTEC - Maritime and Polytechnic University College;;;;;;
7570;51360;Professionsbachelor, maskinmester, Frederikshavn, Studiestart: sommerstart; 97 ; -   ; 134 ; 98 ;Uden for kvotesystem, ledige pladser;
7580;79890;Professionsbachelor, skibsfører, Frederikshavn, Studiestart: sommerstart; 10 ; -   ; 23 ; 9 ;Uden for kvotesystem, ledige pladser;
7590;;MARTEC - Maritime and Polytechnic University College i alt; 107 ; -   ; 157 ; 107 ;;
7600;;Erhvervsakademiet Copenhagen Business Academy;;;;;;
7610;45810;Professionsbachelor, finans, København K, Studiestart: sommerstart; 420 ; 27 ; 1.070 ; 445 ;6,3;5,3
7620;71110;Datamatiker, Kgs. Lyngby, Studiestart: sommerstart; 74 ; 14 ; 341 ; 123 ;6,5;4,9
7630;74010;Finansøkonom, København K, Studiestart: sommerstart; 462 ; 31 ; 1.782 ; 732 ;5,8;5,2
7640;74410;Financial controller, Kgs. Lyngby, Studiestart: sommerstart; 120 ; 13 ; 390 ; 125 ;4,6;3,7
7650;74414;Financial controller, Hillerød, Studiestart: sommerstart; 32 ; -   ; 114 ; 21 ;Alle optaget, ledige pladser;
7660;74605;Handelsøkonom, København N, Studiestart: sommerstart; 120 ; 19 ; 494 ; 141 ;5,5;3,4
7670;74607;Handelsøkonom, Hillerød, Studiestart: sommerstart; 36 ; -   ; 111 ; 23 ;3,0;Alle optaget, ledige pladser
7680;77500;Miljøteknolog, Hillerød, Studiestart: sommerstart; 27 ; -   ; 52 ; 23 ;Alle optaget, ledige pladser;
7690;77505;Miljøteknolog, Hillerød, Studiestart: vinterstart; 3 ; -   ; 19 ; 2 ;Alle optaget;
7700;78060;Laborant, Hillerød, Studiestart: sommerstart; 32 ; 6 ; 177 ; 55 ;7,8;4,7
7710;78065;Laborant, Hillerød, Studiestart: vinterstart; 29 ; -   ; 97 ; 13 ;Alle optaget;
7720;79010;Markedsføringsøkonom, København K, Studiestart: sommerstart; 440 ; 34 ; 1.183 ; 412 ;5,6;3,7
7730;79015;AP Graduate in Marketing Management, København K, Study start: Summer start; 100 ; -   ; 503 ; 161 ;7,6;
7740;79060;Markedsføringsøkonom, Kgs. Lyngby, Studiestart: sommerstart; 42 ; 4 ; 287 ; 28 ;3,4;Alle optaget, ledige pladser
7750;79065;AP Graduate in Marketing Management, Kgs. Lyngby, Study start: Summer start; 50 ; -   ; 231 ; 41 ;5,7;
7760;79068;Markedsføringsøkonom, Hillerød, Studiestart: sommerstart; 15 ; -   ; 84 ; 13 ;Alle optaget, ledige pladser;
7770;81060;Multimediedesigner, Kgs. Lyngby, Studiestart: sommerstart; 102 ; 14 ; 358 ; 85 ;6,9;4,8
7780;86010;Serviceøkonom, København N, Studiestart: sommerstart; 173 ; -   ; 398 ; 135 ;Alle optaget, ledige pladser;
7790;86015;AP Graduate in Service, Hospitality and Tourism Management, København N, Study start: Summer start; 100 ; -   ; 330 ; 103 ;6,6;
7800;86066;Serviceøkonom, Hillerød, Studiestart: sommerstart; 18 ; -   ; 70 ; 16 ;Alle optaget, ledige pladser;
7810;86070;Serviceøkonom, Rønne, Studiestart: sommerstart; 6 ; -   ; 10 ; 7 ;Alle optaget, ledige pladser;
7820;87010;Logistikøkonom , København K, Studiestart: sommerstart; 69 ; -   ; 195 ; 59 ;Alle optaget, ledige pladser;
7830;;Erhvervsakademiet Copenhagen Business Academy i alt; 2.470 ; 162 ; 8.296 ; 2.763 ;;
7840;;Københavns Erhvervsakademi (KEA);;;;;;
7850;41010;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, København N, Studiestart: sommerstart; 220 ; 20 ; 755 ; 369 ;7,7;7,0
7860;41015;Bachelor of Architectural Technology and Construction Management, København N, Study start: Summer start; 100 ; -   ; 364 ; 153 ;7,8;
7870;52710;Professionsbachelor, optometri, København N, Studiestart: sommerstart; 91 ; -   ; 200 ; 82 ;Alle optaget, ledige pladser;
7880;58500;Professionsbachelor, økonomi og It, København NV, Studiestart: sommerstart; 124 ; -   ; 316 ; 86 ;Alle optaget, ledige pladser;
7890;58505;Bachelor of Economics and Information Technology, København NV, Study start: Summer start; 84 ; -   ; 382 ; 96 ;5,5;
7900;59010;Professionsbachelor, smykker, teknologi og business, København N, Studiestart: sommerstart; 43 ; 3 ; 377 ; 222 ;100 % kvote 2;
7910;70310;Automationsteknolog, København N, Studiestart: sommerstart; 54 ; -   ; 110 ; 60 ;Alle optaget, ledige pladser;
7920;71060;Datamatiker, København NV, Studiestart: sommerstart; 160 ; 10 ; 465 ; 163 ;5,9;4,2
7930;71065;AP Graduate in Computer Science, København NV, Study start: Summer start; 54 ; -   ; 421 ; 153 ;6,6;
7940;72010;Byggekoordinator, København N, Studiestart: sommerstart; 58 ; 4 ; 141 ; 52 ;3,7;Alle optaget, ledige pladser
7950;73010;Designteknolog, København N, Studiestart: sommerstart; 170 ; 13 ; 1.005 ; 534 ;100 % kvote 2;
7960;73015;AP Graduate in Design, Technology and Business, København N, Study start: Summer start; 39 ; -   ; 515 ; 224 ;100 % kvote 2;
7970;73310;Energiteknolog, København N, Studiestart: sommerstart; 25 ; -   ; 60 ; 25 ;Alle optaget, ledige pladser;
7980;73610;Entreprenørskab og design, København N, Studiestart: sommerstart; 86 ; 5 ; 456 ; 189 ;100 % kvote 2;
7990;75010;Installatør, stærkstrøm, København N, Studiestart: sommerstart; 28 ; -   ; 47 ; 34 ;Alle optaget, ledige pladser;
8000;75015;Installatør, VVS, København N, Studiestart: sommerstart; 20 ; -   ; 26 ; 24 ;Alle optaget, ledige pladser;
8010;76010;It-teknolog, København N, Studiestart: sommerstart; 90 ; 5 ; 236 ; 99 ;5,0;4,0
