;OptOmrNr;Optagelsesområder;Antal Optagne;;Antal ansøgere;;Adgangskvotient;
;;;optagne;standby;total;1. prioritet;kvote 1 kvotient;standby
10;;Københavns Universitet;;;;;;
6170;44311;Professionsbachelor, procesøkonomi og værdikædeledelse , Aarhus C, Studiestart: sommerstart; 100 ;; 184 ; 78 ;Alle optaget, ledige pladser;
6180;45210;Professionsbachelor, ernæring og sundhed, Aarhus N, Studiestart: sommerstart; 105 ; 17 ; 278 ; 129 ;6,9;Alle optaget, ledige pladser
6190;46126;Professionsbachelor, folkeskolelærer, Holstebro, Studiestart: sommerstart; 29 ;; 79 ; 35 ;Alle optaget, ledige pladser;
6200;46130;Professionsbachelor, folkeskolelærer, Lemvig, Studiestart: sommerstart; 14 ;; 35 ; 14 ;Alle optaget, ledige pladser;
6210;46132;Professionsbachelor, folkeskolelærer, Lemvig, E-læring, Studiestart: sommerstart; 27 ;; 58 ; 35 ;Alle optaget, ledige pladser;
6220;46140;Professionsbachelor, folkeskolelærer, Skive, Studiestart: sommerstart; 37 ;; 82 ; 45 ;Alle optaget, ledige pladser;
6230;46150;Professionsbachelor, folkeskolelærer, Aarhus C, Studiestart: sommerstart; 483 ;; 923 ; 494 ;Alle optaget, ledige pladser;
6240;46160;Professionsbachelor, folkeskolelærer, Silkeborg, Studiestart: sommer- og vinterstart; 72 ;; 252 ; 88 ;Alle optaget, ledige pladser;
6250;47120;Professionsbachelor, fysioterapeut, Holstebro, Studiestart: sommer- og vinterstart; 62 ;; 163 ; 51 ;Alle optaget, ledige pladser;
6260;47140;Professionsbachelor, fysioterapeut, Aarhus N, Studiestart: sommer- og vinterstart; 144 ; 36 ; 695 ; 319 ;8,9;8,0
6270;49220;Diplomingeniør, eksport og teknologi, Horsens, Studiestart: sommerstart; -   ;; 15 ; 1 ;Ikke oprettet;
6280;49225;Diplomingeniør, eksport og teknologi, Aarhus C, Studiestart: sommerstart; 62 ;; 122 ; 50 ;Alle optaget, ledige pladser;
6290;49310;Diplomingeniør, byggeri og anlæg, Horsens, Studiestart: sommer- og vinterstart; 40 ;; 67 ; 36 ;Alle optaget, ledige pladser;
6300;49319;Diplomingeniør, softwareteknologi, Horsens, Studiestart: sommerstart; 36 ;; 90 ; 29 ;Alle optaget, ledige pladser;
6310;49320;Bachelor of Engineering in Software Technology, Horsens, Study start: Summer start; 84 ; 10 ; 457 ; 245 ;6,1;2
6320;49325;Diplomingeniør, maskinteknologi, Horsens, Studiestart: sommer- og vinterstart; 21 ;; 35 ; 18 ;Alle optaget, ledige pladser;
6330;49340;Diplomingeniør, produktion (produktionsteknik), Horsens, Studiestart: sommerstart; 14 ;; 29 ; 12 ;Alle optaget, ledige pladser;
6340;49700;Diplomingeniør, Klima og forsyningsteknik, Horsens, Studiestart: sommerstart; 13 ;; 22 ; 12 ;Alle optaget, ledige pladser;
6350;49705;Bachelor of Engineering in Climate and Supply Engineering, Horsens, Study start: Summer start; 24 ;; 119 ; 34 ;Alle optaget, ledige pladser;
6360;50610;Bachelor of Animation, Viborg, Study start: Summer start; 53 ; 4 ; 449 ; 393 ;Kun kvote 2;
6370;50630;Professionsbachelor, Multiplatform Storytelling and Production, Aarhus C, Studiestart: sommerstart; 30 ; 2 ; 220 ; 138 ;Kun kvote 2;
6380;50860;Professionsbachelor, kristendom, kultur og kommunikation, Højbjerg, Studiestart: sommerstart; 20 ;; 40 ; 15 ;Alle optaget, ledige pladser;
6390;52640;Professionsbachelor, offentlig administration, Aarhus C, Studiestart: sommerstart; 68 ;; 173 ; 61 ;Alle optaget, ledige pladser;
6400;52643;Professionsbachelor, offentlig administration, Aarhus C, E-læring, Studiestart: sommerstart; 19 ;; 70 ; 21 ;Alle optaget, ledige pladser;
6410;53240;Professionsbachelor, pædagog, Ikast, Studiestart: sommer- og vinterstart; 72 ;; 134 ; 75 ;Alle optaget, ledige pladser;
6420;53250;Professionsbachelor, pædagog, Holstebro, Studiestart: sommer- og vinterstart; 87 ;; 148 ; 91 ;Alle optaget, ledige pladser;
6430;53260;Professionsbachelor, pædagog, Aarhus C, Studiestart: sommer- og vinterstart; 458 ; 73 ; 982 ; 578 ;6,1;Alle optaget, ledige pladser
6440;53273;Professionsbachelor, pædagog, Grenaa, Studiestart: sommerstart; 24 ;; 60 ; 27 ;Alle optaget, ledige pladser;
6450;53275;Professionsbachelor, pædagog, Randers C, Studiestart: sommer- og vinterstart; 136 ;; 286 ; 138 ;Alle optaget, ledige pladser;
6460;53280;Professionsbachelor, pædagog, Horsens, Studiestart: sommer- og vinterstart; 104 ;; 252 ; 102 ;Alle optaget, ledige pladser;
6470;53290;Professionsbachelor, pædagog, Viborg, Studiestart: sommer- og vinterstart; 82 ;; 198 ; 83 ;Alle optaget, ledige pladser;
6480;53292;Professionsbachelor, pædagog, Viborg, E-læring, Studiestart: sommerstart; 58 ;; 140 ; 67 ;Alle optaget;Alle optaget, ledige pladser
6490;54550;Professionsbachelor, diakoni og socialpædagogik, Højbjerg, Studiestart: sommer- og vinterstart; 70 ;; 151 ; 63 ;Alle optaget, ledige pladser;
6500;54810;Professionsbachelor, skat, Herning, Studiestart: sommerstart; 7 ;; 24 ; 8 ;Alle optaget, ledige pladser;
6510;54830;Professionsbachelor, skat, Randers C, Studiestart: sommerstart; 14 ;; 35 ; 16 ;Alle optaget, ledige pladser;
6520;55310;Professionsbachelor, socialrådgiver, Aarhus C, Studiestart: sommer- og vinterstart; 300 ; 5 ; 674 ; 278 ;3,7;Alle optaget, ledige pladser
6530;55313;Professionsbachelor, socialrådgiver, Aarhus C, E-læring, Studiestart: sommerstart; 68 ; 8 ; 282 ; 98 ;5,8;Alle optaget, ledige pladser
6540;55320;Professionsbachelor, socialrådgiver, Holstebro, Studiestart: sommer- og vinterstart; 80 ;; 176 ; 85 ;Alle optaget, ledige pladser;
6550;56290;Professionsbachelor, sygeplejerske, Herning, Studiestart: sommerstart; 32 ;; 88 ; 30 ;Alle optaget, ledige pladser;
6560;56300;Professionsbachelor, sygeplejerske, Holstebro, Studiestart: sommer- og vinterstart; 57 ;; 151 ; 57 ;Alle optaget, ledige pladser;
6570;56340;Professionsbachelor, sygeplejerske, Aarhus N, Studiestart: sommer- og vinterstart; 316 ; 80 ; 1.000 ; 471 ;8,3;6,6
6580;56360;Professionsbachelor, sygeplejerske, Silkeborg, Studiestart: sommer- og vinterstart; 67 ;; 297 ; 44 ;Alle optaget, ledige pladser;
6590;56370;Professionsbachelor, sygeplejerske, Horsens, Studiestart: sommer- og vinterstart; 98 ;; 295 ; 67 ;Alle optaget, ledige pladser;
6600;56380;Professionsbachelor, sygeplejerske, Viborg, Studiestart: sommer- og vinterstart; 63 ;; 205 ; 73 ;Alle optaget, ledige pladser;
6610;56385;Professionsbachelor, sygeplejerske, Viborg, E-læring, Studiestart: sommerstart; 37 ;; 105 ; 39 ;Alle optaget, ledige pladser;
6620;56400;Professionsbachelor, sygeplejerske, Randers C, Studiestart: sommer- og vinterstart; 83 ;; 255 ; 71 ;Alle optaget, ledige pladser;
6630;57360;Professionsbachelor, tekstildesign, -håndværk og formidling, Herning, Studiestart: sommerstart; -   ;; 29 ; 5 ;Ikke oprettet;
6640;73110;Designteknolog, Herning, Studiestart: sommerstart; 205 ; 2 ; 443 ; 271 ;Kun kvote 2, ledige pladser;
6650;73115;AP Graduate in Design, Technology and Business, Herning, Study start: Summer start; 88 ; 4 ; 329 ; 197 ;Kun kvote 2;
6660;79460;Markedsføringsøkonom, Horsens, Studiestart: sommerstart; 33 ;; 88 ; 29 ;Alle optaget, ledige pladser;
6670;84360;Produktionsteknolog, Horsens, Studiestart: sommerstart; 3 ;; 14 ; 5 ;Alle optaget, ledige pladser;
6680;88160;Kort- og landmålingstekniker, Horsens, Studiestart: sommerstart; 29 ;; 43 ; 35 ;Alle optaget, ledige pladser;
6690;89080;Sundhedsadministrativ koordinator, Aarhus C, Studiestart: sommer- og vinterstart; 80 ;; 151 ; 79 ;2,0;Alle optaget, ledige pladser
6700;89086;Sundhedsadministrativ koordinator, Viborg, Studiestart: sommer- og vinterstart; 31 ;; 57 ; 31 ;Alle optaget, ledige pladser;
6710;;Professionshøjskolen VIA University College i alt; 5.059 ; 285 ; 13.770 ; 6.531 ;;
6720;;Professionshøjskolen University College Nordjylland;;;;;;
6730;40690;Professionsbachelor, bioanalytiker, Hjørring, Studiestart: sommerstart; 30 ; 6 ; 167 ; 88 ;8,7;6,4
6740;40692;Professionsbachelor, bioanalytiker, Hjørring, Studiestart: vinterstart; 30 ; 2 ; 91 ; 13 ;5,7;Alle optaget, ledige pladser
6750;41210;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Aalborg SV, Studiestart: sommerstart; 105 ;; 208 ; 104 ;3,1;Alle optaget, ledige pladser
6760;41211;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Aalborg SV, Studiestart: vinterstart; 29 ;; 81 ; 28 ;Alle optaget, ledige pladser;
6770;41590;Professionsbachelor, eksport og teknologi, Aalborg, Studiestart: sommerstart; 16 ;; 38 ; 14 ;Alle optaget, ledige pladser;
6780;42140;Professionsbachelor, ergoterapeut, Aalborg Øst, Studiestart: sommerstart; 40 ; 11 ; 134 ; 48 ;7,3;Alle optaget, ledige pladser
6790;42142;Professionsbachelor, ergoterapeut, Aalborg Øst, Studiestart: vinterstart; 15 ;; 59 ; 12 ;Alle optaget, ledige pladser;
6800;45880;Professionsbachelor, finans, Aalborg, Studiestart: sommerstart; 104 ;; 267 ; 101 ;Alle optaget, ledige pladser;
6810;46170;Professionsbachelor, folkeskolelærer, Aalborg SØ, Studiestart: sommerstart; 217 ;; 431 ; 229 ;Alle optaget, ledige pladser;
6820;46180;Professionsbachelor, folkeskolelærer, Hjørring, Studiestart: sommerstart; 39 ;; 97 ; 42 ;Alle optaget, ledige pladser;
6830;46185;Professionsbachelor, folkeskolelærer, Hjørring, Studiestart: vinterstart; 4 ;; 40 ; 6 ;Alle optaget, ledige pladser;
6840;47160;Professionsbachelor, fysioterapeut, Aalborg Øst, Studiestart: sommerstart; 75 ; 17 ; 330 ; 132 ;8,2;5,9
6850;47162;Professionsbachelor, fysioterapeut, Aalborg Øst, Studiestart: vinterstart; 75 ; 1 ; 203 ; 41 ;4,4;Alle optaget, ledige pladser
6860;50020;Professionsbachelor, jordemoder, Aalborg Øst, Studiestart: sommerstart; 40 ; 6 ; 339 ; 122 ;10,1;10,0
6870;50022;Professionsbachelor, jordemoder, Aalborg Øst, Studiestart: vinterstart; 40 ; 10 ; 299 ; 80 ;10,0;9,9
6880;52510;Professionsbachelor, natur- og kulturformidling, Hjørring, Studiestart: sommerstart; 27 ;; 49 ; 20 ;Alle optaget, ledige pladser;
6890;52650;Professionsbachelor, offentlig administration, Aalborg, Studiestart: sommerstart; 37 ;; 106 ; 34 ;Alle optaget, ledige pladser;
6900;53300;Professionsbachelor, pædagog, Aalborg SØ, Studiestart: sommerstart; 196 ; 20 ; 614 ; 357 ;6,3;5,3
6910;53302;Professionsbachelor, pædagog, Aalborg SØ, Studiestart: vinterstart; 119 ;; 307 ; 65 ;Alle optaget, ledige pladser;
6920;53330;Professionsbachelor, pædagog, Hjørring, Studiestart: sommerstart; 79 ; 8 ; 211 ; 108 ;5,9;3,8
6930;53332;Professionsbachelor, pædagog, Hjørring, Studiestart: vinterstart; 26 ;; 114 ; 20 ;Alle optaget, ledige pladser;
6940;53340;Professionsbachelor, pædagog, Thisted, Studiestart: sommerstart; 35 ;; 60 ; 35 ;Alle optaget, ledige pladser;
6950;53342;Professionsbachelor, pædagog, Thisted, Studiestart: vinterstart; 7 ;; 34 ; 7 ;Alle optaget, ledige pladser;
6960;54060;Professionsbachelor, radiograf, Aalborg Øst, Studiestart: sommerstart; 35 ; 8 ; 208 ; 60 ;7,3;5,2
6970;54062;Professionsbachelor, radiograf, Aalborg Øst, Studiestart: vinterstart; 35 ;; 125 ; 19 ;3,6;Alle optaget, ledige pladser
6980;56390;Professionsbachelor, sygeplejerske, Thisted, Studiestart: sommerstart; 29 ;; 65 ; 27 ;Alle optaget, ledige pladser;
6990;56420;Professionsbachelor, sygeplejerske, Aalborg Øst, Studiestart: sommerstart; 118 ; 20 ; 465 ; 163 ;8,1;4,9
7000;56422;Professionsbachelor, sygeplejerske, Aalborg Øst, Studiestart: vinterstart; 86 ;; 241 ; 51 ;Alle optaget, ledige pladser;
7010;56440;Professionsbachelor, sygeplejerske, Hjørring, Studiestart: sommerstart; 61 ;; 157 ; 43 ;Alle optaget, ledige pladser;
7020;56442;Professionsbachelor, sygeplejerske, Hjørring, Studiestart: vinterstart; 17 ;; 80 ; 16 ;Alle optaget, ledige pladser;
7030;70390;Automationsteknolog, Aalborg SV, Studiestart: sommerstart; 27 ;; 44 ; 28 ;Alle optaget, ledige pladser;
7040;71810;Datamatiker, Aalborg SV, Studiestart: sommerstart; 80 ;; 155 ; 80 ;Alle optaget, ledige pladser;
7050;71812;Datamatiker, Aalborg SV, Studiestart: vinterstart; 11 ;; 56 ; 13 ;Alle optaget, ledige pladser;
7060;73160;Designteknolog, Aalborg SV, Studiestart: sommerstart; 76 ;; 150 ; 82 ;Kun kvote 2;
7070;73390;Energiteknolog, Aalborg SV, Studiestart: sommerstart; 3 ;; 19 ; 4 ;Alle optaget, ledige pladser;
7080;74160;Finansøkonom, Aalborg, Studiestart: sommerstart; 189 ;; 443 ; 189 ;Alle optaget, ledige pladser;
7090;74165;Finansøkonom, Thisted, Studiestart: sommerstart; 13 ;; 28 ; 16 ;Alle optaget, ledige pladser;
7100;74460;Financial controller, Aalborg, Studiestart: sommerstart; 38 ;; 110 ; 41 ;Alle optaget, ledige pladser;
7110;75410;Installatør, stærkstrøm, Aalborg SV, Studiestart: sommerstart; 7 ;; 10 ; 7 ;Kun kvote 2;
7120;75413;Installatør, stærkstrøm, Aalborg SV, E-læring, Studiestart: vinterstart; 1 ;; 4 ; 1 ;Kun kvote 2;
7130;75415;Installatør, VVS, Aalborg SV, Studiestart: sommerstart; 4 ;; 5 ; 4 ;Kun kvote 2;
7140;75418;Installatør, VVS, Aalborg SV, E-læring, Studiestart: vinterstart; 1 ;; 4 ; 3 ;Kun kvote 2;
7150;76260;It-teknolog, Aalborg SV, Studiestart: sommerstart; 32 ;; 83 ; 36 ;Alle optaget, ledige pladser;
7160;79610;Markedsføringsøkonom, Aalborg, Studiestart: sommerstart; 156 ;; 336 ; 160 ;Alle optaget, ledige pladser;
7170;79620;Markedsføringsøkonom, Thisted, Studiestart: sommerstart; 1 ;; 14 ; 2 ;Alle optaget, ledige pladser;
7180;81610;Multimediedesigner, Aalborg SV, Studiestart: sommerstart; 35 ; 1 ; 122 ; 33 ;3,2;Alle optaget, ledige pladser
7190;84460;Produktionsteknolog, Aalborg SV, Studiestart: sommerstart; 14 ;; 29 ; 12 ;Alle optaget, ledige pladser;
7200;84462;Produktionsteknolog, Aalborg SV, Studiestart: vinterstart; 3 ;; 6 ; 3 ;Alle optaget, ledige pladser;
7210;86210;Serviceøkonom, Aalborg, Studiestart: sommerstart; 85 ;; 158 ; 88 ;Alle optaget, ledige pladser;
7220;86212;Serviceøkonom, Aalborg, E-læring, Studiestart: sommerstart; 47 ;; 102 ; 46 ;Alle optaget, ledige pladser;
7230;89090;Sundhedsadministrativ koordinator, Aalborg Øst, Studiestart: sommerstart; 40 ; 8 ; 109 ; 66 ;6,3;4,6
7240;89092;Sundhedsadministrativ koordinator, Aalborg Øst, Studiestart: vinterstart; 23 ;; 65 ; 20 ;Alle optaget, ledige pladser;
7250;;Professionshøjskolen University College Nordjylland i alt; 2.652 ; 118 ; 7.672 ; 3.019 ;;
7260;;Danmarks Medie- og Journalisthøjskole;;;;;;
7270;47510;Professionsbachelor, visuel kommunikation, København NV, Studiestart: sommerstart; 93 ; 3 ; 551 ; 239 ;Kun kvote 2;
7280;50310;Professionsbachelor, journalist, Aarhus N, Studiestart: sommer- og vinterstart; 224 ; 30 ; 1.069 ; 630 ;Kun kvote 2;
7290;50315;Professionsbachelor, fotojournalist, Aarhus N, Studiestart: sommerstart; 12 ; 2 ; 141 ; 77 ;Kun kvote 2;
7300;50745;Professionsbachelor, kommunikation, København NV, Studiestart: vinterstart; 53 ; 21 ; 424 ; 233 ;10,9;10,7
7310;50750;Professionsbachelor, kommunikation, Aarhus N, Studiestart: sommerstart; 52 ; 21 ; 365 ; 184 ;10,9;10,4
7320;52010;Professionsbachelor, medieproduktion og ledelse, København NV, Studiestart: sommerstart; 50 ; 7 ; 401 ; 165 ;Kun kvote 2;
7330;52030;Professionsbachelor, tv- og medietilrettelæggelse, København NV, Studiestart: sommerstart; 37 ; 15 ; 385 ; 193 ;Kun kvote 2;
7340;;Danmarks Medie- og Journalisthøjskole i alt; 521 ; 99 ; 3.336 ; 1.721 ;;
7350;;Den Frie Lærerskole;;;;;;
7360;46510;Lærer til de frie skoler, Vester Skerninge, Studiestart: sommerstart; 65 ;; 95 ; 81 ;Kun kvote 2, ledige pladser;
7370;;Den Frie Lærerskole i alt; 65 ;; 95 ; 81 ;;
7380;;Maskinmesterskolen København;;;;;;
7390;51010;Professionsbachelor, maskinmester, Kgs. Lyngby, Studiestart: sommerstart; 189 ;; 248 ; 184 ;Uden for kvotesystem, ledige pladser;
7400;51030;Professionsbachelor, maskinmester, Sisimiut, Studiestart: sommerstart; 20 ;; 20 ; 20 ;Uden for kvotesystem, ledige pladser;
7410;;Maskinmesterskolen København i alt; 209 ;; 268 ; 204 ;;
7420;;Svendborg International Maritime Academy, SIMAC;;;;;;
7430;51110;Professionsbachelor, maskinmester, Svendborg, Studiestart: sommerstart; 69 ;; 104 ; 68 ;Uden for kvotesystem;
7440;79710;Professionsbachelor, skibsofficer, Svendborg, Studiestart: sommerstart; 8 ;; 18 ; 8 ;Uden for kvotesystem;
7450;79810;Professionsbachelor, skibsfører, Svendborg, Studiestart: sommerstart; 63 ;; 79 ; 66 ;Uden for kvotesystem;
7460;;Svendborg International Maritime Academy, SIMAC i alt; 140 ;; 201 ; 142 ;;
7470;;Fredericia Maskinmesterskole;;;;;;
7480;51200;Professionsbachelor, maskinmester, Esbjerg, Studiestart: sommer- og vinterstart; 36 ;; 53 ; 34 ;Uden for kvotesystem, ledige pladser;
7490;51210;Professionsbachelor, maskinmester, Fredericia, Studiestart: sommer- og vinterstart; 50 ;; 84 ; 49 ;Uden for kvotesystem, ledige pladser;
7500;;Fredericia Maskinmesterskole i alt; 86 ;; 137 ; 83 ;;
7510;;Aarhus Maskinmesterskole;;;;;;
7520;51260;Professionsbachelor, maskinmester, Aarhus C, Studiestart: sommerstart; 149 ; 7 ; 250 ; 177 ;Uden for kvotesystem;
7530;51265;Professionsbachelor, maskinmester, Aarhus C, Studiestart: vinterstart; 64 ;; 115 ; 62 ;Uden for kvotesystem, ledige pladser;
7540;51267;Professionsbachelor, maskinmester, Aarhus C, E-læring, Studiestart: vinterstart; 19 ;; 32 ; 22 ;Uden for kvotesystem, ledige pladser;
7550;51270;Professionsbachelor, maskinmester, Viborg, Studiestart: sommer- og vinterstart; 33 ;; 56 ; 34 ;Uden for kvotesystem, ledige pladser;
7560;;Aarhus Maskinmesterskole i alt; 265 ; 7 ; 453 ; 295 ;;
7570;;MARTEC - Maritime and Polytechnic University College;;;;;;
7580;51360;Professionsbachelor, maskinmester, Frederikshavn, Studiestart: sommerstart; 98 ;; 120 ; 94 ;Uden for kvotesystem, ledige pladser;
7590;79890;Professionsbachelor, skibsfører, Frederikshavn, Studiestart: sommerstart; 5 ;; 17 ; 5 ;Uden for kvotesystem, ledige pladser;
7600;;MARTEC - Maritime and Polytechnic University College i alt; 103 ;; 137 ; 99 ;;
7610;;Erhvervsakademiet Copenhagen Business Academy;;;;;;
7620;45810;Professionsbachelor, finans, København K, Studiestart: sommerstart; 378 ; 6 ; 797 ; 301 ;4,5;Alle optaget
7630;71110;Datamatiker, Kgs. Lyngby, Studiestart: sommerstart; 80 ; 14 ; 355 ; 103 ;5,7;2,5
7640;74010;Finansøkonom, København K, Studiestart: sommerstart; 420 ; 31 ; 1.330 ; 561 ;5,7;4,5
7650;74011;Finansøkonom, København K, E-læring, Studiestart: sommerstart; 55 ; 2 ; 380 ; 98 ;5,6;5,5
7660;74022;Finansøkonom, Rønne, Studiestart: sommerstart; 13 ;; 19 ; 15 ;Alle optaget, ledige pladser;
7670;74024;Finansøkonom, Hillerød, Studiestart: sommerstart; 80 ; 3 ; 296 ; 66 ;2,8;Alle optaget
7680;74400;Financial controller, København K, Studiestart: sommerstart; 84 ; 6 ; 336 ; 110 ;5,4;4,0
7690;74414;Financial controller, Hillerød, Studiestart: sommerstart; 37 ; 2 ; 154 ; 34 ;3,0;Alle optaget
7700;74605;Handelsøkonom, København N, Studiestart: sommerstart; 144 ; 19 ; 501 ; 167 ;5,4;3,5
7710;74607;Handelsøkonom, Hillerød, Studiestart: sommerstart; 38 ; 5 ; 140 ; 39 ;3,5;Alle optaget
7720;77500;Miljøteknolog, Hillerød, Studiestart: sommerstart; 16 ;; 34 ; 13 ;Alle optaget, ledige pladser;
7730;78060;Laborant, Hillerød, Studiestart: sommerstart; 38 ;; 109 ; 40 ;2,2;Alle optaget
7740;78065;Laborant, Hillerød, Studiestart: vinterstart; 21 ;; 95 ; 17 ;Alle optaget;
7750;79010;Markedsføringsøkonom, København K, Studiestart: sommerstart; 480 ; 7 ; 1.070 ; 389 ;4,2;Alle optaget
7760;79060;Markedsføringsøkonom, Kgs. Lyngby, Studiestart: sommerstart; 67 ;; 339 ; 55 ;Alle optaget, ledige pladser;
7770;79068;Markedsføringsøkonom, Hillerød, Studiestart: sommerstart; 31 ;; 130 ; 26 ;Alle optaget, ledige pladser;
7780;81060;Multimediedesigner, Kgs. Lyngby, Studiestart: sommerstart; 102 ; 14 ; 302 ; 69 ;6,4;2,5
7790;86010;Serviceøkonom, København N, Studiestart: sommerstart; 140 ;; 304 ; 121 ;Alle optaget, ledige pladser;
7800;86066;Serviceøkonom, Hillerød, Studiestart: sommerstart; 16 ;; 67 ; 14 ;Alle optaget, ledige pladser;
7810;87010;Logistikøkonom , København K, Studiestart: sommerstart; 75 ;; 200 ; 65 ;Alle optaget, ledige pladser;
7820;;Erhvervsakademiet Copenhagen Business Academy i alt; 2.315 ; 109 ; 6.958 ; 2.303 ;;
7830;;Københavns Erhvervsakademi (KEA);;;;;;
7840;41010;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, København N, Studiestart: sommerstart; 260 ; 30 ; 683 ; 306 ;6,9;2,7
7850;41020;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Hillerød, Studiestart: sommerstart; 47 ; 2 ; 176 ; 50 ;4,2;Alle optaget
7860;52710;Professionsbachelor, optometri, København N, Studiestart: sommerstart; 97 ;; 220 ; 89 ;Alle optaget, ledige pladser;
7870;58500;Professionsbachelor, økonomi og It, København N, Studiestart: sommerstart; 130 ; 1 ; 309 ; 103 ;2,7;Alle optaget
7880;59010;Professionsbachelor, smykker, teknologi og business, København N, Studiestart: sommerstart; 34 ; 3 ; 319 ; 160 ;Kun kvote 2;
7890;60210;Professionsbachelor, it-arkitektur, København N, Studiestart: sommerstart; 35 ; 3 ; 156 ; 36 ;5,8;3,0
7900;70310;Automationsteknolog, København NV, Studiestart: sommerstart; 80 ; 1 ; 152 ; 85 ;3,2;Alle optaget
7910;71060;Datamatiker, København N, Studiestart: sommerstart; 175 ; 20 ; 569 ; 236 ;6,1;4,3
7920;72010;Byggekoordinator, København N, Studiestart: sommerstart; 46 ;; 117 ; 36 ;2,1;Alle optaget
7930;73010;Designteknolog, København N, Studiestart: sommerstart; 192 ; 22 ; 912 ; 469 ;Kun kvote 2;
7940;73310;Energiteknolog, København NV, Studiestart: sommerstart; 34 ;; 61 ; 35 ;Alle optaget, ledige pladser;
7950;73610;Entreprenørskab og design, København N, Studiestart: sommerstart; 86 ; 7 ; 482 ; 166 ;Kun kvote 2;
7960;75010;Installatør, stærkstrøm, København NV, Studiestart: sommerstart; 15 ;; 35 ; 26 ;Alle optaget, ledige pladser;
7970;75015;Installatør, VVS, København NV, Studiestart: sommerstart; 11 ;; 35 ; 26 ;Alle optaget, ledige pladser;
7980;76010;It-teknolog, København NV, Studiestart: sommerstart; 120 ; 7 ; 276 ; 122 ;4,2;2,6
7990;81010;Multimediedesigner, København N, Studiestart: sommerstart; 176 ; 20 ; 750 ; 289 ;7,9;7,3
8000;84010;Produktionsteknolog, København N, Studiestart: sommerstart; 54 ;; 125 ; 45 ;Alle optaget, ledige pladser;
8010;88010;Kort- og landmålingstekniker, København N, Studiestart: sommerstart; 44 ;; 85 ; 44 ;Alle optaget;
8020;;Københavns Erhvervsakademi (KEA) i alt; 1.636 ; 116 ; 5.462 ; 2.323 ;;
8030;;Zealand Sjællands Erhvervsakademi;;;;;;
8040;41060;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, Studiestart: sommerstart; 70 ;; 216 ; 61 ;Alle optaget, ledige pladser;
8050;41062;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, Studiestart: vinterstart; 36 ;; 147 ; 41 ;Alle optaget, ledige pladser;
8060;41067;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, E-læring, Studiestart: sommerstart; 45 ;; 119 ; 59 ;Alle optaget, ledige pladser;
8070;41069;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, E-læring, Studiestart: vinterstart; 13 ;; 56 ; 19 ;Alle optaget, ledige pladser;
8080;44258;Professionsbachelor, Leisure Management, Roskilde, Studiestart: sommerstart; 97 ;; 187 ; 88 ;Alle optaget, ledige pladser;
8090;45820;Professionsbachelor, finans, Næstved, Studiestart: sommerstart; 18 ;; 89 ; 16 ;Alle optaget, ledige pladser;
8100;47710;Professionsbachelor, urban landskabsingeniør, Fredensborg, Studiestart: sommerstart; 46 ; 1 ; 84 ; 38 ;6,0;Alle optaget
8110;58600;Professionsbachelor, økonomi og It, Roskilde, Studiestart: sommerstart; 19 ;; 58 ; 15 ;Alle optaget, ledige pladser;
8120;70020;Administrationsøkonom, Køge, Studiestart: sommerstart; 31 ;; 91 ; 26 ;2,3;Alle optaget
8130;70400;Autoteknolog, Køge, Studiestart: sommerstart; 13 ;; 32 ; 11 ;Alle optaget, ledige pladser;
8140;70402;Autoteknolog, Køge, Studiestart: vinterstart; 3 ;; 9 ; 3 ;Alle optaget, ledige pladser;
8150;71210;Datamatiker, Roskilde, Studiestart: sommerstart; 110 ; 1 ; 281 ; 104 ;2,9;Alle optaget
8160;71212;Datamatiker, Roskilde, Studiestart: vinterstart; 31 ;; 118 ; 30 ;Alle optaget, ledige pladser;
8170;71310;Datamatiker, Næstved, Studiestart: sommerstart; 35 ;; 84 ; 34 ;Alle optaget, ledige pladser;
8180;74028;Finansøkonom, Holbæk, Studiestart: sommerstart; 55 ;; 142 ; 50 ;Alle optaget, ledige pladser;
8190;74030;Finansøkonom, Næstved, Studiestart: sommerstart; 121 ; 12 ; 339 ; 159 ;4,7;3,0
8200;74610;Handelsøkonom, Næstved, Studiestart: sommerstart; 45 ;; 119 ; 36 ;Alle optaget, ledige pladser;
8210;75115;Installatør, VVS, Slagelse, Studiestart: sommerstart; 9 ;; 13 ; 10 ;Alle optaget, ledige pladser;
8220;75160;Installatør, stærkstrøm, Næstved, Studiestart: sommerstart; 8 ;; 11 ; 9 ;Alle optaget, ledige pladser;
8230;77010;Jordbrugsteknolog, Slagelse, Studiestart: sommerstart; 32 ;; 56 ; 35 ;Alle optaget, ledige pladser;
8240;78110;Laborant, Roskilde, Studiestart: sommerstart; 27 ; 4 ; 125 ; 38 ;5,3;Alle optaget
8250;78112;Laborant, Roskilde, Studiestart: vinterstart; 9 ;; 86 ; 8 ;Alle optaget, ledige pladser;
